S.no,Account_id,Account_name,Account_status,Account_DL
259,010145207856,corp-disbmgt-gld-001,ACTIVE,dl-corp-disbmgt-gld-001@elevancehealth.com
260,391038115541,irx-dlvrsermgt-plat-001,ACTIVE,dl-irx-dlvrsermgt-plat-001@anthem.com
261,625155272709,dig-comstgmgt-slvr-001,ACTIVE,dl-dig-comstgmgt-slvr-001@anthem.com
262,517125564575,gbd-dlvrsermgt-slvr-001,ACTIVE,dl-gbd-dlvrsermgt-slvr-001@anthem.com
263,144274207199,corp-timelbrmgt-slvr-001,ACTIVE,dl-corp-timelbrmgt-slvr-001@anthem.com
264,188617173761,corp-talentmgt-gld-001,ACTIVE,dl-corp-talentmgt-gld-001@anthem.com
265,685900462133,gbd-comcttmgt-gld-001,ACTIVE,dl-gbd-comcttmgt-gld-001@anthem.com
266,351016800662,gbd-brandmgt-slvr-001,ACTIVE,dl-gbd-brandmgt-slvr-001@anthem.com
267,018526480372,corp-dlvrsermgt-slvr-002,ACTIVE,dl-corp-dlvrsermgt-slvr-002@anthem.com
268,618183602592,irx-constsvcmgt-plat-001,ACTIVE,dl-irx-constsvcmgt-plat-001@anthem.com
269,919017108123,gbd-anlinsig-slvr-001,ACTIVE,dl-gbd-anlinsig-slvr-001@anthem.com
270,468639095247,gbd-prvdctrmgt-gld-001,ACTIVE,dl-gbd-prvdctrmgt-gld-001@anthem.com
271,313460006431,corp-sharedserveda-slvr-001,ACTIVE,dl-corp-sharedserveda-slvr-001@anthem.com
272,273422656535,corp-sharedservedadna4-plat-001,ACTIVE,dl-corp-sharedservedadna4-plat-001@anthem.com
273,962585895689,corp-sharedserv2-plat-001,ACTIVE,dl-corp-sharedserv2-plat-001@anthem.com
274,803554707458,dig-platsvcmgt-slvr-001,ACTIVE,dl-dig-platsvcmgt-slvr-001@anthem.com
275,422279677901,hun-datagovern-slvr-002,ACTIVE,dl-hun-datagovern-slvr-002@anthem.com
276,852117759487,csbd-comintmgt-slvr-001,ACTIVE,dl-csbd-comintmgt-slvr-001@anthem.com
277,471877298535,dig-pophtmgt-plat-001,ACTIVE,dl-dig-pophtmgt-plat-001@anthem.com
278,922996888988,corp-sharedserv-gld-002,ACTIVE,dl-corp-sharedserv-gld-002@anthem.com
279,622772353027,corp-acctmgt-slvr-001,ACTIVE,dl-corp-acctmgt-slvr-001@anthem.com
280,332746441950,corp-innovmgmt-gld-002,ACTIVE,dl-corp-innovmgmt-gld-002@anthem.com
281,622583574239,corp-sharedservedadna1-gld-001,ACTIVE,dl-corp-sharedservedadna1-gld-001@anthem.com
282,540240195664,dig-sharedserv2-plat-001,ACTIVE,dl-dig-sharedserv2-plat-001@anthem.com
283,231839419085,security-tools-prod,ACTIVE,dl-core-enterpriseencryption-plat@anthem.com
284,475239481530,corp-intpropmgt-gld-005,ACTIVE,dl-corp-intpropmgt-gld-005@anthem.com
285,829257691050,dig-sbx0054-brz-002,ACTIVE,dl-dig-sbx0054-brz-002@anthem.com
286,637680995429,corp-sharedservedadx-gld-001,ACTIVE,dl-corp-sharedservedadx-gld-001@anthem.com
287,028965416505,gbd-campmgt-plat-001,ACTIVE,dl-gbd-campmgt-plat-001@anthem.com
288,131105327611,corp-innovmgmt-gld-004,ACTIVE,dl-corp-innovmgmt-gld-004@anthem.com
289,027610490176,hun-sharedserv-gld-001,ACTIVE,dl-hun-sharedserv-gld-001@anthem.com
290,520443140979,dig-sharedservrosa-plat-001,ACTIVE,dl-dig-sharedservrosa-plat-001@elevancehealth.com
291,899194818729,dig-sharedservrosa-gld-002,ACTIVE,dl-dig-sharedservrosa-gld-002@anthem.com
292,295707514964,csbd-comintmgt-slvr-003,ACTIVE,dl-csbd-comintmgt-slvr-003@anthem.com
293,869204310636,corp-sharedserv-slvr-004,ACTIVE,dl-corp-sharedserv-slvr-004@anthem.com
294,341069927031,irx-comstgmgt-slvr-001,ACTIVE,dl-irx-comstgmgt-slvr-001@anthem.com
295,300499308742,sharedservices-prod,ACTIVE,dl-core-sharedservices-prod@anthem.com
296,304616321332,corp-infosvc-gld-005,ACTIVE,dl-corp-infosvc-gld-005@anthem.com
297,605303076414,dig-datagovern-gld-001,ACTIVE,dl-dig-datagovern-gld-001@anthem.com
298,813027969146,dig-sharedservpega-gld-001,ACTIVE,dl-dig-sharedservpega-gld-001@anthem.com
299,103567022420,irx-infodef-plat-001,ACTIVE,dl-irx-infodef-plat-001@anthem.com
300,291520787718,irx-dlvrsermgt-gld-008,ACTIVE,dl-irx-dlvrsermgt-gld-008@anthem.com
301,754945148350,security-tools-slvr002,ACTIVE,dl-core-enterpriseencryption-slvr06@anthem.com
302,201500332805,corp-anlinsig-plat-001,ACTIVE,dl-corp-anlinsig-plat-001@anthem.com
303,083549117912,dig-svcengctr-plat-002,ACTIVE,dl-dig-svcengctr-plat-002@anthem.com
304,721031640279,corp-corpdemo1-plat-002,ACTIVE,dl-corp-corpdemo1-plat-002@anthem.com
305,856939301505,csbd-claimstmt-slvr-007,ACTIVE,dl-csbd-claimstmt-slvr-007@anthem.com
306,560214579742,hun-datagovern-plat-003,ACTIVE,dl-hun-datagovern-plat-003@anthem.com
307,991271304745,dig-sharedserv2-slvr-001,ACTIVE,dl-dig-sharedserv2-slvr-001@anthem.com
308,483368685428,dig-anlinsig-gld-006,ACTIVE,dl-dig-anlinsig-gld-006@anthem.com
309,529746026607,dig-hltdecsup-plat-001,ACTIVE,dl-dig-hltdecsup-plat-001@anthem.com
310,376330568713,irx-infosvc-slvr-001,ACTIVE,dl-irx-infosvc-slvr-001@anthem.com
311,403286920097,corp-datagovern-slvr-001,ACTIVE,dl-corp-datagovern-slvr-001@elevancehealth.com
312,768867475644,corp-sharedservedadna1-plat-003,ACTIVE,dl-corp-sharedservedadna1-plat-003@anthem.com
313,602690735770,dig-empastcmgt-plat-001,ACTIVE,dl-dig-empastcmgt-plat-001@anthem.com
314,092006660842,dig-claimadj-slvr-001,ACTIVE,dl-dig-claimadj-slvr-001@anthem.com
315,998093037149,irx-prvdctrmgt-slvr-001,ACTIVE,dl-irx-prvdctrmgt-slvr-001@anthem.com
316,179827499835,gbd-comcttmgt-plat-001,ACTIVE,dl-gbd-comcttmgt-plat-001@anthem.com
317,454134248856,dig-contqltsup-plat-001,ACTIVE,dl-dig-contqltsup-plat-001@anthem.com
318,080211605960,csbd-comintmgt-slvr-006,ACTIVE,dl-csbd-comintmgt-slvr-006@anthem.com
319,076094374445,dig-sbx0052-brz-001,ACTIVE,dl-dig-sbx0052-brz-001@anthem.com
320,528172776959,corp-corpsecmgt-gld-001,ACTIVE,dl-corp-corpsecmgt-gld-001@anthem.com
321,595188862068,dig-techsvcmgt-plat-001,ACTIVE,dl-dig-techsvcmgt-plat-001@anthem.com
322,974201149808,corp-sharedserv2-slvr-001,ACTIVE,dl-corp-sharedserv2-slvr-001@anthem.com
323,381158198334,dig-hltdecsup-gld-001,ACTIVE,dl-dig-hltdecsup-gld-001@anthem.com
324,058072522494,dig-salquotemgt-plat-001,ACTIVE,dl-dig-salquotemgt-plat-001@anthem.com
325,462272554166,dig-platsvcmgt-plat-001,ACTIVE,dl-dig-platsvcmgt-plat-001@anthem.com
326,366757358877,csbd-salpropmgt-gld-001,ACTIVE,dl-csbd-salpropmgt-gld-001@anthem.com
327,749399446902,corp-landzone-slvr-001,ACTIVE,dl-corp-landzone-slvr-001@anthem.com
328,596735909990,irx-anlinsig-gld-001,ACTIVE,dl-irx-anlinsig-gld-001@anthem.com
329,747475671519,irx-dlvrsermgt-slvr-001,ACTIVE,dl-irx-dlvrsermgt-slvr-001@anthem.com
330,010773862377,hun-datagovern-gld-001,ACTIVE,dl-hun-datagovern-gld-001@anthem.com
331,499067007598,irx-comstgmgt-plat-001,ACTIVE,dl-irx-comstgmgt-plat-001@anthem.com
332,136318358390,corp-sbx0057-brz-001,ACTIVE,dl-corp-sbx0057-brz-001@anthem.com
333,734027301025,irx-claimadj-gld-001,ACTIVE,dl-irx-claimadj-gld-001@anthem.com
334,113288300237,dig-infosvc-slvr-001,ACTIVE,dl-dig-infosvc-slvr-001@anthem.com
335,858851207540,gbd-prvdctrmgt-plat-001,ACTIVE,dl-gbd-prvdctrmgt-plat-001@anthem.com
336,726000847225,irx-spcphapmgt-slvr-001,ACTIVE,dl-irx-spcphapmgt-slvr-001@anthem.com
337,005863153639,corp-sharedservedadna4-gld-001,ACTIVE,dl-corp-sharedservedadna4-gld-001@anthem.com
338,317714568786,corp-sharedservedaiaas-slvr-002,ACTIVE,dl-corp-sharedservedaiaas-slvr-002@anthem.com
339,302511306306,csbd-comintmgt-slvr-002,ACTIVE,dl-csbd-comintmgt-slvr-002@anthem.com
340,406844586243,irx-legpromgt-plat-004,ACTIVE,dl-irx-legpromgt-plat-004@anthem.com
341,813555168722,gbd-dlvrsermgt-plat-001,ACTIVE,dl-gbd-dlvrsermgt-plat-001@anthem.com
342,892090241620,dbg-sharedserv-plat-001,ACTIVE,dl-dbg-sharedserv-plat-001@anthem.com
343,858364459741,csbd-comintmgt-slvr-007,ACTIVE,dl-csbd-comintmgt-slvr-007@anthem.com
344,020589987117,dig-platsvcmgt-gld-001,ACTIVE,dl-dig-platsvcmgt-gld-001@anthem.com
345,412273550379,dig-sharedserv2-gld-001,ACTIVE,dl-dig-sharedserv2-gld-001@anthem.com
346,472440214701,irx-constsvcmgt-slvr-001,ACTIVE,dl-irx-constsvcmgt-slvr-001@anthem.com
347,158762424877,dbg-empastcmgt-gld-001,ACTIVE,dl-dbg-empastcmgt-gld-001@elevancehealth.com
348,523799572928,dig-bnftcfg-plat-001,ACTIVE,dl-dig-bnftcfg-plat-001@anthem.com
349,497220855617,gbd-comcttmgt-slvr-001,ACTIVE,dl-gbd-comcttmgt-slvr-001@anthem.com
350,484911351147,dig-svcoprmgt-plat-001,ACTIVE,dl-dig-svcoprmgt-plat-001@anthem.com
351,463487793114,csbd-ctmaccbill-slvr-001,ACTIVE,dl-csbd-ctmaccbill-slvr-001@elevancehealth.com
352,754839448097,irx-svcengctr-slvr-001,ACTIVE,dl-irx-svcengctr-slvr-001@anthem.com
353,383591839977,dig-svcengctr-plat-001,ACTIVE,dl-dig-svcengctr-plat-001@anthem.com
354,177363445618,corp-sharedserv2-gld-001,ACTIVE,dl-corp-sharedserv2-gld-001@anthem.com
355,654519275435,corp-corpsecmgt-slvr-001,ACTIVE,dl-corp-corpsecmgt-slvr-001@anthem.com
356,741677658080,dig-salquotemgt-gld-001,ACTIVE,dl-dig-salquotemgt-gld-001@anthem.com
357,384122205455,corp-disbmgt-gld-002,ACTIVE,dl-corp-disbmgt-gld-002@elevancehealth.com
358,704420221308,dig-sharedservpega-slvr-001,ACTIVE,dl-dig-sharedservpega-slvr-001@anthem.com
359,798439066106,corp-pophtmgt-slvr-001,ACTIVE,dl-corp-pophtmgt-slvr-001@anthem.com
360,540844060468,corp-eusrsvcmgt-slvr-001,ACTIVE,dl-corp-eusrsvcmgt-slvr-001@anthem.com
361,774102216103,dig-datagovern-plat-005,ACTIVE,dl-dig-datagovern-plat-005@anthem.com
362,493674044566,irx-claimadj-plat-001,ACTIVE,dl-irx-claimadj-plat-001@anthem.com
363,350300089891,irx-svcengctr-gld-001,ACTIVE,dl-irx-svcengctr-gld-001@anthem.com
364,781212687736,corp-anlinsig-gld-001,ACTIVE,dl-corp-anlinsig-gld-001@anthem.com
365,939067917914,dbg-sharedserv-gld-001,ACTIVE,dl-dbg-sharedserv-gld-001@anthem.com
366,176369893782,corp-disbmgt-slvr-001,ACTIVE,dl-corp-disbmgt-slvr-001@elevancehealth.com
367,563393427325,csbd-svcengctr-slvr-004,ACTIVE,dl-csbd-svcengctr-slvr-004@anthem.com
368,981760365725,csbd-bnftcfg-slvr-001,ACTIVE,dl-csbd-bnftcfg-slvr-001@anthem.com
369,627226846104,irx-bnftcfg-slvr-007,ACTIVE,dl-irx-bnftcfg-slvr-007@anthem.com
370,349320010392,corp-invtgmgt-gld-003,ACTIVE,dl-corp-invtgmgt-gld-003@anthem.com
371,524111575977,irx-spcphapmgt-gld-001,ACTIVE,dl-irx-spcphapmgt-gld-001@anthem.com
372,631153332095,dig-comcttmgt-slvr-001,ACTIVE,dl-dig-comcttmgt-slvr-001@anthem.com
373,540708582776,gbd-anlinsig-plat-001,ACTIVE,dl-gbd-anlinsig-plat-001@anthem.com
374,072224985159,irx-legpromgt-slvr-001,ACTIVE,dl-irx-legpromgt-slvr-001@anthem.com
375,469658266604,corp-infosvcarc-gld-001,ACTIVE,dl-corp-infosvcarc-gld-001@anthem.com
376,628549555656,corp-pophtmgt-gld-001,ACTIVE,dl-corp-pophtmgt-gld-001@anthem.com
377,324277026061,dig-infoexc-gld-001,ACTIVE,dl-dig-infoexc-gld-001@anthem.com
